position_id,game_id,ply_index,fullmove_number,side_to_move,player_elo,white_elo,black_elo,white,black,fen,actual_move_uci,actual_move_san,high_complexity,complexity_score,image_path,inference_status,elo_bucket_start,elo_bucket_label,maia_rank,maia_probability,maia_covered,maia_hit_at_1,maia_hit_at_3,maia_hit_at_5,stockfish_rank_found,stockfish_rank_clipped,stockfish_topk,stockfish_score_text,stockfish_covered,stockfish_hit_at_1,stockfish_hit_at_3,stockfish_hit_at_5
8wxAmtWt_ply_54,8wxAmtWt,54,28,white,1954,1954,1977,Fifth_DawG,MrMisheckNdeNde,3r1r1k/p1q3p1/5n1p/1p1n1N1b/3b4/PB4QP/1P4P1/2B1RR1K w - - 8 28,g3c7,Qxc7,True,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_54.png,success,1900,1900-1999,1,0.4788,True,True,True,True,1,1,20,-2.06,True,True,True,True
8wxAmtWt_ply_55,8wxAmtWt,55,28,black,1977,1954,1977,Fifth_DawG,MrMisheckNdeNde,3r1r1k/p1Q3p1/5n1p/1p1n1N1b/3b4/PB5P/1P4P1/2B1RR1K b - - 0 28,d5c7,Nxc7,True,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_55.png,success,1900,1900-1999,1,0.9938,True,True,True,True,1,1,20,+2.39,True,True,True,True
8wxAmtWt_ply_56,8wxAmtWt,56,29,white,1954,1954,1977,Fifth_DawG,MrMisheckNdeNde,3r1r1k/p1n3p1/5n1p/1p3N1b/3b4/PB5P/1P4P1/2B1RR1K w - - 0 29,c1f4,Bf4,True,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_56.png,success,1900,1900-1999,4,0.0835,True,False,False,True,1,1,20,-2.34,True,True,True,True
8wxAmtWt_ply_57,8wxAmtWt,57,29,black,1977,1954,1977,Fifth_DawG,MrMisheckNdeNde,3r1r1k/p1n3p1/5n1p/1p3N1b/3b1B2/PB5P/1P4P1/4RR1K b - - 1 29,c7d5,Ncd5,True,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_57.png,success,1900,1900-1999,2,0.2492,True,False,True,True,7,7,20,+1.86,True,False,False,False
8wxAmtWt_ply_58,8wxAmtWt,58,30,white,1954,1954,1977,Fifth_DawG,MrMisheckNdeNde,3r1r1k/p5p1/5n1p/1p1n1N1b/3b1B2/PB5P/1P4P1/4RR1K w - - 2 30,b3d5,Bxd5,False,3,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_58.png,success,1900,1900-1999,2,0.0999,True,False,True,True,6,6,20,-3.57,True,False,False,False
8wxAmtWt_ply_59,8wxAmtWt,59,30,black,1977,1954,1977,Fifth_DawG,MrMisheckNdeNde,3r1r1k/p5p1/5n1p/1p1B1N1b/3b1B2/P6P/1P4P1/4RR1K b - - 0 30,f6d5,Nxd5,True,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8wxAmtWt_ply_59.png,success,1900,1900-1999,2,0.2796,True,False,True,True,1,1,20,+4.07,True,True,True,True
KT3Ooz7O_ply_18,KT3Ooz7O,18,10,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,rn2k1nr/pp3ppp/2p5/2b5/4P3/3B1q2/PPPN1PPP/R1B1K2R w KQkq - 0 10,d2f3,Nxf3,True,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_18.png,success,1900,1900-1999,1,0.9891,True,True,True,True,1,1,20,+2.03,True,True,True,True
KT3Ooz7O_ply_20,KT3Ooz7O,20,11,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,rn2k2r/pp3ppp/2p2n2/2b5/4P3/3B1N2/PPP2PPP/R1B1K2R w KQkq - 1 11,c1e3,Be3,True,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_20.png,success,1900,1900-1999,6,0.0214,True,False,False,False,,21,20,,False,False,False,False
KT3Ooz7O_ply_22,KT3Ooz7O,22,12,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,rn2k2r/pp3ppp/1bp2n2/8/4P3/3BBN2/PPP2PPP/R3K2R w KQkq - 3 12,e3b6,Bxb6,False,4,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_22.png,success,1900,1900-1999,1,0.7766,True,True,True,True,4,4,20,+1.43,True,False,False,True
KT3Ooz7O_ply_24,KT3Ooz7O,24,13,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,rn2k2r/1p3ppp/1pp2n2/8/4P3/3B1N2/PPP2PPP/R3K2R w KQkq - 0 13,e1g1,O-O,True,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_24.png,success,1900,1900-1999,1,0.497,True,True,True,True,4,4,20,+1.55,True,False,False,True
KT3Ooz7O_ply_26,KT3Ooz7O,26,14,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,r3k2r/1p1n1ppp/1pp2n2/8/4P3/3B1N2/PPP2PPP/R4RK1 w kq - 2 14,f1e1,Rfe1,True,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_26.png,success,1900,1900-1999,3,0.1216,True,False,True,True,3,3,20,+1.40,True,False,True,True
KT3Ooz7O_ply_28,KT3Ooz7O,28,15,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,r3k2r/1p3ppp/1pp2n2/2n5/4P3/3B1N2/PPP2PPP/R3R1K1 w kq - 4 15,d3c4,Bc4,True,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_28.png,success,1900,1900-1999,5,0.0768,True,False,False,True,6,6,20,+1.11,True,False,False,False
KT3Ooz7O_ply_30,KT3Ooz7O,30,16,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,r3k2r/1p1n1ppp/1pp5/2n5/2B1P3/5N2/PPP2PPP/R3R1K1 w kq - 6 16,b2b4,b4,True,41,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_30.png,success,1900,1900-1999,2,0.2624,True,False,True,True,2,2,20,+1.38,True,False,True,True
KT3Ooz7O_ply_32,KT3Ooz7O,32,17,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,r3k2r/1p1n1ppp/1pp1n3/8/1PB1P3/5N2/P1P2PPP/R3R1K1 w kq - 1 17,c4e6,Bxe6,True,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_32.png,success,1900,1900-1999,1,0.4664,True,True,True,True,3,3,20,+1.40,True,False,True,True
KT3Ooz7O_ply_34,KT3Ooz7O,34,18,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,r3k2r/1p1n2pp/1pp1p3/8/1P2P3/5N2/P1P2PPP/R3R1K1 w kq - 0 18,a1d1,Rad1,True,79,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_34.png,success,1900,1900-1999,8,0.0585,True,False,False,False,,21,20,,False,False,False,False
KT3Ooz7O_ply_36,KT3Ooz7O,36,19,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,2kr3r/1p1n2pp/1pp1p3/8/1P2P3/5N2/P1P2PPP/3RR1K1 w - - 2 19,a2a4,a4,True,65,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_36.png,success,1900,1900-1999,4,0.1034,True,False,False,True,2,2,20,+1.89,True,False,True,True
KT3Ooz7O_ply_38,KT3Ooz7O,38,20,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,2kr3r/1p1n2pp/1pp5/4p3/PP2P3/5N2/2P2PPP/3RR1K1 w - - 0 20,c2c4,c4,True,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_38.png,success,1900,1900-1999,1,0.2088,True,True,True,True,19,19,20,+1.39,True,False,False,False
KT3Ooz7O_ply_40,KT3Ooz7O,40,21,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,2krr3/1p1n2pp/1pp5/4p3/PPP1P3/5N2/5PPP/3RR1K1 w - - 1 21,d1d2,Rd2,True,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_40.png,success,1900,1900-1999,4,0.0736,True,False,False,True,3,3,20,+1.50,True,False,True,True
KT3Ooz7O_ply_42,KT3Ooz7O,42,22,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,2krr3/1p1n2pp/2p5/1p2p3/PPP1P3/5N2/3R1PPP/4R1K1 w - - 0 22,c4b5,cxb5,True,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_42.png,success,1900,1900-1999,2,0.4851,True,False,True,True,2,2,20,+2.48,True,False,True,True
KT3Ooz7O_ply_44,KT3Ooz7O,44,23,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,2krr3/1p1n2pp/8/1p2p3/PP2P3/5N2/3R1PPP/4R1K1 w - - 0 23,a4a5,a5,True,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_44.png,success,1900,1900-1999,2,0.1017,True,False,True,True,1,1,20,+2.84,True,True,True,True
KT3Ooz7O_ply_46,KT3Ooz7O,46,24,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,1k1rr3/1p1n2pp/8/Pp2p3/1P2P3/5N2/3R1PPP/4R1K1 w - - 1 24,e1d1,Red1,True,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_46.png,success,1900,1900-1999,1,0.6694,True,True,True,True,3,3,20,+2.99,True,False,True,True
KT3Ooz7O_ply_48,KT3Ooz7O,48,25,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,3rr3/kp1n2pp/8/Pp2p3/1P2P3/5N2/3R1PPP/3R2K1 w - - 3 25,d2d5,Rd5,False,6,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_48.png,success,1900,1900-1999,2,0.0125,True,False,True,True,9,9,20,+4.14,True,False,False,False
KT3Ooz7O_ply_50,KT3Ooz7O,50,26,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,3r4/kp1nr1pp/8/Pp1Rp3/1P2P3/5N2/5PPP/3R2K1 w - - 5 26,d5b5,Rxb5,True,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_50.png,success,1900,1900-1999,1,0.6325,True,True,True,True,9,9,20,+2.88,True,False,False,False
KT3Ooz7O_ply_52,KT3Ooz7O,52,27,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,3r4/1p1nr1pp/k7/PR2p3/1P2P3/5N2/5PPP/3R2K1 w - - 1 27,b5d5,Rbd5,True,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_52.png,success,1900,1900-1999,1,0.7872,True,True,True,True,1,1,20,+3.41,True,True,True,True
KT3Ooz7O_ply_54,KT3Ooz7O,54,28,white,1970,1970,2033,xadrezfino,alwaysmakeaplan,3r4/3nr1pp/kp6/P2Rp3/1P2P3/5N2/5PPP/3R2K1 w - - 0 28,a5b6,axb6,True,12,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_54.png,success,1900,1900-1999,1,0.684,True,True,True,True,4,4,20,+4.71,True,False,False,True
LPcYNfPc_ply_19,LPcYNfPc,19,10,black,1956,2003,1956,Angst25,TheSparkCraft,r1bq1rk1/1pp2pbp/3p1np1/p1nPp3/2P1P1P1/2N1B2P/PP1N1P2/R2QKB1R b KQ - 2 10,b7b6,b6,True,32,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LPcYNfPc_ply_19.png,success,1900,1900-1999,1,0.3393,True,True,True,True,5,5,20,-0.81,True,False,False,True
LPcYNfPc_ply_21,LPcYNfPc,21,11,black,1956,2003,1956,Angst25,TheSparkCraft,r1bq1rk1/2p2pbp/1p1p1np1/p1nPp3/2P1P1P1/2N1B2P/PP1NBP2/R2QK2R b KQ - 1 11,f6e8,Ne8,True,42,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LPcYNfPc_ply_21.png,success,1900,1900-1999,2,0.2422,True,False,True,True,1,1,20,-0.53,True,True,True,True
LPcYNfPc_ply_23,LPcYNfPc,23,12,black,1956,2003,1956,Angst25,TheSparkCraft,r1bqnrk1/2p2pbp/1p1p2p1/p1nPp3/2P1P1P1/2N1B2P/PPQNBP2/R3K2R b KQ - 3 12,f7f5,f5,False,3,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LPcYNfPc_ply_23.png,success,1900,1900-1999,1,0.7514,True,True,True,True,1,1,20,-0.84,True,True,True,True
LPcYNfPc_ply_25,LPcYNfPc,25,13,black,1956,2003,1956,Angst25,TheSparkCraft,r1bqnrk1/2p3bp/1p1p2p1/p1nPpP2/2P1P3/2N1B2P/PPQNBP2/R3K2R b KQ - 0 13,g6f5,gxf5,False,8,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LPcYNfPc_ply_25.png,success,1900,1900-1999,1,0.9943,True,True,True,True,1,1,20,-0.85,True,True,True,True
LPcYNfPc_ply_27,LPcYNfPc,27,14,black,1956,2003,1956,Angst25,TheSparkCraft,r1bqnrk1/2p3bp/1p1p4/p1nPpp2/2P1P3/2N1B2P/PPQNBP2/2KR3R b - - 1 14,f5f4,f4,False,3,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LPcYNfPc_ply_27.png,success,1900,1900-1999,1,0.8013,True,True,True,True,9,9,20,-1.10,True,False,False,False
LPcYNfPc_ply_29,LPcYNfPc,29,15,black,1956,2003,1956,Angst25,TheSparkCraft,r1bqnrk1/2p3bp/1p1p4/p1BPp3/2P1Pp2/2N4P/PPQNBP2/2KR3R b - - 0 15,b6c5,bxc5,False,9,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LPcYNfPc_ply_29.png,success,1900,1900-1999,1,0.9703,True,True,True,True,1,1,20,-1.17,True,True,True,True
LPcYNfPc_ply_31,LPcYNfPc,31,16,black,1956,2003,1956,Angst25,TheSparkCraft,r1bqnrk1/2p3bp/3p4/p1pPp3/2P1Pp2/2N4P/PPQNBP2/2K3RR b - - 1 16,g8h8,Kh8,True,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LPcYNfPc_ply_31.png,success,1900,1900-1999,1,0.3488,True,True,True,True,1,1,20,-1.31,True,True,True,True
LPcYNfPc_ply_33,LPcYNfPc,33,17,black,1956,2003,1956,Angst25,TheSparkCraft,r1bqnr1k/2p3bp/3p4/p1pPp3/2P1PpB1/2N4P/PPQN1P2/2K3RR b - - 3 17,e8f6,Nf6,True,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LPcYNfPc_ply_33.png,success,1900,1900-1999,1,0.3568,True,True,True,True,4,4,20,-1.31,True,False,False,True
LPcYNfPc_ply_35,LPcYNfPc,35,18,black,1956,2003,1956,Angst25,TheSparkCraft,r1Bq1r1k/2p3bp/3p1n2/p1pPp3/2P1Pp2/2N4P/PPQN1P2/2K3RR b - - 0 18,a8c8,Rxc8,True,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LPcYNfPc_ply_35.png,success,1900,1900-1999,2,0.1151,True,False,True,True,1,1,20,-1.21,True,True,True,True
LPcYNfPc_ply_37,LPcYNfPc,37,19,black,1956,2003,1956,Angst25,TheSparkCraft,2rq1r1k/2p3bp/3p1n2/p1pPp3/2P1Pp2/2N2N1P/PPQ2P2/2K3RR b - - 1 19,g7h6,Bh6,True,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LPcYNfPc_ply_37.png,success,1900,1900-1999,8,0.0244,True,False,False,False,3,3,20,-1.29,True,False,True,True
LPcYNfPc_ply_39,LPcYNfPc,39,20,black,1956,2003,1956,Angst25,TheSparkCraft,2rq1r1k/2p4p/3p1n1b/p1pPp3/2P1Pp2/2N2N1P/PPQ2P2/1K4RR b - - 3 20,f8g8,Rg8,True,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LPcYNfPc_ply_39.png,success,1900,1900-1999,2,0.1766,True,False,True,True,2,2,19,-1.40,True,False,True,True
LPcYNfPc_ply_41,LPcYNfPc,41,21,black,1956,2003,1956,Angst25,TheSparkCraft,2rq2rk/2p4p/3p1n1b/p1pPp3/2P1Pp1N/2N4P/PPQ2P2/1K4RR b - - 5 21,g8g1,Rxg1+,True,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LPcYNfPc_ply_41.png,success,1900,1900-1999,1,0.2231,True,True,True,True,1,1,20,-1.07,True,True,True,True
V6hR1cp3_ply_18,V6hR1cp3,18,10,white,1968,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/2n2n2/2b1p3/3p2b1/1P1P1NP1/PBPNPPBP/R2QR1K1 w - - 9 10,e2e3,e3,True,32,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_18.png,success,1900,1900-1999,4,0.1087,True,False,False,True,,21,20,,False,False,False,False
V6hR1cp3_ply_19,V6hR1cp3,19,10,black,1923,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/2n2n2/2b1p3/3p2b1/1P1PPNP1/PBPN1PBP/R2QR1K1 b - - 0 10,d4e3,dxe3,True,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_19.png,success,1900,1900-1999,3,0.2304,True,False,True,True,1,1,20,+0.86,True,True,True,True
V6hR1cp3_ply_20,V6hR1cp3,20,11,white,1968,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/2n2n2/2b1p3/6b1/1P1PpNP1/PBPN1PBP/R2QR1K1 w - - 0 11,f2e3,fxe3,True,12,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_20.png,success,1900,1900-1999,1,0.9736,True,True,True,True,1,1,20,-1.13,True,True,True,True
V6hR1cp3_ply_21,V6hR1cp3,21,11,black,1923,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/2n2n2/2b1p3/6b1/1P1PPNP1/PBPN2BP/R2QR1K1 b - - 0 11,g4h3,Bh3,True,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_21.png,success,1900,1900-1999,2,0.2703,True,False,True,True,,21,20,,False,False,False,False
V6hR1cp3_ply_22,V6hR1cp3,22,12,white,1968,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/2n2n2/2b1p3/8/1P1PPNPb/PBPN2BP/R2QR1K1 w - - 1 12,g2h1,Bh1,True,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_22.png,success,1900,1900-1999,2,0.149,True,False,True,True,13,13,20,-0.88,True,False,False,False
V6hR1cp3_ply_23,V6hR1cp3,23,12,black,1923,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/2n2n2/2b1p3/8/1P1PPNPb/PBPN3P/R2QR1KB b - - 2 12,f6g4,Ng4,True,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_23.png,success,1900,1900-1999,1,0.6526,True,True,True,True,1,1,20,+1.03,True,True,True,True
V6hR1cp3_ply_24,V6hR1cp3,24,13,white,1968,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/2n5/2b1p3/6n1/1P1PPNPb/PBPN3P/R2QR1KB w - - 3 13,f3e5,Nxe5,True,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_24.png,success,1900,1900-1999,10,0.003,True,False,False,False,6,6,20,-2.93,True,False,False,False
V6hR1cp3_ply_25,V6hR1cp3,25,13,black,1923,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/2n5/2b1N3/6n1/1P1PP1Pb/PBPN3P/R2QR1KB b - - 0 13,c6e5,Ncxe5,True,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_25.png,success,1900,1900-1999,1,0.6166,True,True,True,True,2,2,20,+2.89,True,False,True,True
V6hR1cp3_ply_26,V6hR1cp3,26,14,white,1968,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/8/2b1n3/6n1/1P1PP1Pb/PBPN3P/R2QR1KB w - - 0 14,b2e5,Bxe5,False,9,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_26.png,success,1900,1900-1999,3,0.0269,True,False,True,True,3,3,20,-4.03,True,False,True,True
V6hR1cp3_ply_27,V6hR1cp3,27,14,black,1923,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/8/2b1B3/6n1/1P1PP1Pb/P1PN3P/R2QR1KB b - - 0 14,g4e5,Nxe5,True,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_27.png,success,1900,1900-1999,3,0.1737,True,False,True,True,1,1,20,+4.14,True,True,True,True
V6hR1cp3_ply_28,V6hR1cp3,28,15,white,1968,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/8/2b1n3/8/1P1PP1Pb/P1PN3P/R2QR1KB w - - 0 15,d3d4,d4,True,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_28.png,success,1900,1900-1999,1,0.8051,True,True,True,True,19,19,20,-5.23,True,False,False,False
V6hR1cp3_ply_29,V6hR1cp3,29,15,black,1923,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/8/2b1n3/3P4/1P2P1Pb/P1PN3P/R2QR1KB b - - 0 15,h3g4,Bg4,True,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_29.png,success,1900,1900-1999,3,0.1056,True,False,True,True,3,3,20,+4.73,True,False,True,True
V6hR1cp3_ply_30,V6hR1cp3,30,16,white,1968,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/8/2b1n3/3P2b1/1P2P1P1/P1PN3P/R2QR1KB w - - 1 16,d1c1,Qc1,True,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_30.png,success,1900,1900-1999,1,0.5679,True,True,True,True,1,1,20,-3.92,True,True,True,True
V6hR1cp3_ply_31,V6hR1cp3,31,16,black,1923,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/8/2b1n3/3P2b1/1P2P1P1/P1PN3P/R1Q1R1KB b - - 2 16,e5f3,Nf3+,False,3,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_31.png,success,1900,1900-1999,3,0.0503,True,False,True,True,,21,20,,False,False,False,False
V6hR1cp3_ply_32,V6hR1cp3,32,17,white,1968,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/8/2b5/3P2b1/1P2PnP1/P1PN3P/R1Q1R1KB w - - 3 17,h1f3,Bxf3,True,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_32.png,success,1900,1900-1999,2,0.2518,True,False,True,True,1,1,5,+0.95,True,True,True,True
V6hR1cp3_ply_33,V6hR1cp3,33,17,black,1923,1968,1923,Nimzo-Kenyan,T63006337,r4rk1/pppq1ppp/8/2b5/3P2b1/1P2PBP1/P1PN3P/R1Q1R1K1 b - - 0 17,g4f3,Bxf3,True,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_33.png,success,1900,1900-1999,1,0.6127,True,True,True,True,1,1,20,-1.00,True,True,True,True
